,fighter_name,id,type,matches
139030,Dawond Pickney,168561,f,"[(168561, 74057, 'loss', 'Aug / 06 / 2016', '/events/CFFC-60-Webb-vs-Steele-53383'), (168561, 64239, 'win', 'May / 21 / 2016', '/events/CFFC-58-Anyanwu-vs-Cruz-3-51821'), (168561, 101773, 'loss', 'Oct / 24 / 2015', '/events/OTCMMA-Off-the-Chain-MMA-10-49117'), (168561, 159323, 'win', 'Feb / 07 / 2015', '/events/OTCMMA-Off-The-Chain-MMA-7-44051'), (168561, 46273, 'loss', 'Oct / 18 / 2014', '/events/SFC-Summit-Fighting-Championships-9-46507'), (168561, 77202, 'win', 'Aug / 02 / 2014', '/events/OTCMMA-Off-The-Chain-MMA-5-40577'), (168561, 110341, 'loss', 'Jun / 21 / 2014', '/events/V3-Fights-Johnson-vs-Shuffield-36503'), (168561, 77202, 'win', 'Apr / 12 / 2014', '/events/OTCMMA-Off-The-Chain-MMA-4-40579'), (168561, 98323, 'win', 'Feb / 15 / 2014', '/events/KP-Kingdom-Promotions-8-41001'), (168561, 168563, 'win', 'Oct / 26 / 2013', '/events/OTCMMA-Off-The-Chain-MMA-3-38171'), (168561, 59736, 'loss', 'Jun / 15 / 2013', '/events/Ring-Rulers-Spa-City-Stomp-Out-Hunger-41007'), (168561, 130861, 'win', 'May / 18 / 2013', '/events/OTCMMA-Vengence-38173')]"
139324,Dylan Lockard,168855,f,"[(168855, 64737, 'win', 'Aug / 12 / 2016', '/events/CES-MMA-37-Summer-Gold-53879')]"
139440,Vardan Movsisian,168971,f,"[(168971, 0, 'win', 'Dec / 04 / 2014', '/events/United-Fighting-Ostroleka-7-51815'), (168971, 168985, 'win', 'May / 10 / 2014', '/events/TNT-Fight-3-38255')]"
139612,Abdiel Velazquez,169143,f,"[(169143, 171605, 'loss', 'Aug / 05 / 2016', '/events/Titan-FC-40-Cavalcante-vs-Assuncao-53381'), (169143, 39670, 'win', 'Jun / 10 / 2016', '/events/Titan-FC-39-Cavalcante-vs-Healy-52709'), (169143, 13523, 'win', 'May / 07 / 2016', '/events/House-of-Fame-5-Resurrection-Day-52121'), (169143, 174665, 'loss', 'Oct / 29 / 2015', '/events/House-of-Fame-4-Florida-vs-Georgia-48901'), (169143, 67852, 'win', 'Jul / 10 / 2015', '/events/House-of-Fame-3-Riverside-Beatdown-46855'), (169143, 139887, 'win', 'Mar / 13 / 2015', '/events/House-of-Fame-2-Nations-Collide-USA-vs-Cuba-41643'), (169143, 99893, 'win', 'Nov / 21 / 2014', '/events/RFC-32-Mayhem-41081'), (169143, 158975, 'win', 'Sep / 06 / 2014', '/events/House-of-Fame-A-New-Dawn-39155'), (169143, 121061, 'loss', 'Jul / 11 / 2014', '/events/RFC-31-New-Breed-38845'), (169143, 72149, 'win', 'May / 31 / 2014', '/events/Draka-15-USA-Debut-38289')]"
139894,Jose Verdugo,169425,f,"[(169425, 151309, 'win', 'Jun / 11 / 2016', '/events/RMR-Productions-Over-the-Border-Mexico-vs-USA-53183'), (169425, 76492, 'loss', 'Nov / 07 / 2015', '/events/Mayhem-Inc-Fight-Night-50413'), (169425, 189107, 'win', 'May / 29 / 2015', '/events/UCL-Mayhem-48129'), (169425, 160005, 'win', 'Mar / 27 / 2015', '/events/UCL-Havoc-in-Hammond-2-43755'), (169425, 172941, 'loss', 'Oct / 11 / 2014', '/events/APFC-17-American-Predator-Fighting-Championships-17-39687'), (169425, 134477, 'win', 'May / 25 / 2013', '/events/FMP-16-Mexican-Fighters-Promotions-16-30087')]"
139928,Alejandro Chavez,169459,f,"[(169459, 0, 'win', 'Nov / 21 / 2015', '/events/3FC-3-Frontier-Challenge-49199'), (169459, 198449, 'draw', 'Jun / 27 / 2015', '/events/MSC-MMA-Sanda-Combat-4-47481'), (169459, 194085, 'loss', 'Apr / 11 / 2015', '/events/EFC-Energy-Fight-Champions-45073'), (169459, 134701, 'win', 'Mar / 01 / 2015', '/events/Explosion-MMA-MMA-vs-Talento-de-Barrio-43903'), (169459, 190685, 'win', 'Feb / 15 / 2015', '/events/Scorpion-Challenger-Dubai-Fighting-Championship-44255'), (169459, 194555, 'win', 'Dec / 13 / 2014', '/events/EF-Extreme-Fighter-6-45155'), (169459, 158993, 'loss', 'Aug / 22 / 2014', '/events/Explosion-MMA-2-Revenge-39465'), (169459, 135725, 'loss', 'Jun / 06 / 2014', '/events/The-Fight-Club-Gym-Explosion-MMA-1-38351')]"
140038,Aaron Robinson,169569,f,"[(169569, 189885, 'win', 'Apr / 16 / 2016', '/events/ICE-FC-ICE-Fighting-Championships-13-51739')]"
140232,Timothy Wheeler,169763,f,"[(169763, 66089, 'loss', 'Jan / 02 / 2016', '/events/Reality-Fighting-Mohegan-Sun-50247'), (169763, 85382, 'win', 'Dec / 12 / 2014', '/events/RWE-Just-Scrap-44747')]"
140274,Andre Dias,169805,f,"[(169805, 80739, 'loss', 'Jul / 29 / 2016', '/events/Paulao-Fight-22-Years-53609'), (169805, 79300, 'loss', 'Jul / 02 / 2016', '/events/GCF-Gladiator-Combat-Fight-22-53545'), (169805, 125529, 'loss', 'Jun / 04 / 2016', '/events/Floripa-Fight-Championship-The-Big-Challenge-52957'), (169805, 163487, 'loss', 'Jun / 14 / 2014', '/events/AFC-Aspera-FC-8-38409')]"
140412,Kazuto Murokawa,169943,f,"[(169943, 198389, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (169943, 155745, 'win', 'Mar / 21 / 2016', '/events/Deep-Osaka-Impact-2016-51269'), (169943, 56158, 'loss', 'Jul / 26 / 2015', '/events/Pancrase-Osaka-45913'), (169943, 82947, 'win', 'Dec / 21 / 2014', '/events/Pancrase-Osaka-42259'), (169943, 153085, 'draw', 'Jul / 20 / 2014', '/events/Pancrase-Osaka-37151')]"
141610,Tetsuo Kondo,171141,f,"[(171141, 31157, 'loss', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017'), (171141, 190749, 'loss', 'Dec / 20 / 2015', '/events/ROFC-16-Bayside-Rising-Sun-50653'), (171141, 44651, 'loss', 'Jul / 18 / 2015', '/events/WCF-Wardog-Cage-Fight-5-45455'), (171141, 85513, 'loss', 'Jun / 07 / 2014', '/events/Go-Yang-MMA-Go-Yang-MMA-38647')]"
142074,Jose Torres,171605,f,"[(171605, 169143, 'win', 'Aug / 05 / 2016', '/events/Titan-FC-40-Cavalcante-vs-Assuncao-53381'), (171605, 14417, 'win', 'Apr / 30 / 2016', '/events/Titan-FC-38-Carl-vs-Muhammad-51561'), (171605, 35439, 'win', 'Mar / 04 / 2016', '/events/Titan-FC-37-Simon-vs-Dos-Santos-50625')]"
142112,Wessel Mostert,171643,f,"[(171643, 174237, 'win', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (171643, 82196, 'win', 'May / 13 / 2016', '/events/EFC-Extreme-Fighting-Championship-49-52141')]"
142256,Igor Michaliszyn,171787,f,"[(171787, 141985, 'win', 'Aug / 06 / 2016', '/events/Spartan-Fight-4-Bryczek-vs-Siwy-53119'), (171787, 219415, 'win', 'Mar / 12 / 2016', '/events/Spartan-Fight-2-Browarski-vs-Polejay-49953'), (171787, 186703, 'win', 'Sep / 11 / 2015', '/events/GOTC-Gladiators-of-the-Cage-2-47855')]"
142304,Rafal Lassota,171835,f,"[(171835, 120499, 'loss', 'Aug / 06 / 2016', '/events/Spartan-Fight-4-Bryczek-vs-Siwy-53119'), (171835, 152487, 'loss', 'Mar / 12 / 2016', '/events/Spartan-Fight-2-Browarski-vs-Polejay-49953'), (171835, 73521, 'win', 'Oct / 10 / 2015', '/events/Spartan-Fight-1-Browarski-vs-Stambrauskas-48709'), (171835, 149399, 'loss', 'Jan / 17 / 2015', '/events/ToM-1-First-Blood-43581'), (171835, 92181, 'loss', 'Oct / 25 / 2014', '/events/PKM-Pawel-Kaminski-Memorial-3-41801'), (171835, 159181, 'loss', 'Sep / 13 / 2014', '/events/KOMMA-KOMMA-1-39715'), (171835, 159851, 'win', 'Aug / 30 / 2014', '/events/Pitbull-Fighting-Championship-1-Battle-Of-Britain-39635')]"
142614,Danilo Marques,172145,f,"[(172145, 109151, 'loss', 'Aug / 05 / 2016', '/events/Thunder-Fight-8-Silverio-vs-Nunes-53747'), (172145, 167871, 'win', 'Oct / 24 / 2015', '/events/Shogun-Team-Fight-Day-1-48749'), (172145, 107913, 'win', 'Sep / 12 / 2015', '/events/PFC-Predador-FC-29-47941'), (172145, 191807, 'win', 'Mar / 14 / 2015', '/events/PFC-Predador-FC-28-45383'), (172145, 188047, 'win', 'Dec / 13 / 2014', '/events/Evocke-Fight-Gods-Of-War-43469'), (172145, 105157, 'win', 'Aug / 17 / 2014', '/events/OFC-Omega-Challenger-1-41729'), (172145, 172147, 'win', 'Mar / 29 / 2014', '/events/PFC-Predador-FC-26-38907')]"
142960,Hugo Prada,172491,f,"[(172491, 81602, 'loss', 'Jul / 29 / 2016', '/events/RFA-41-Clark-vs-Giles-53125'), (172491, 124737, 'win', 'Feb / 13 / 2016', '/events/Empire-Sports-Marketing-Colombia-vs-The-World-50795'), (172491, 72442, 'win', 'Jul / 25 / 2015', '/events/SFC-20-Striker-Fighting-Championship-20-48833'), (172491, 101143, 'win', 'Aug / 15 / 2014', '/events/Arena-Tour-3-Moore-vs-Tirloni-39311'), (172491, 172545, 'win', 'Apr / 25 / 2014', '/events/SFC-14-Striker-Fighting-Championship-14-38963'), (172491, 172493, 'win', 'Nov / 16 / 2013', '/events/SFC-12-Striker-Fighting-Championship-12-38975'), (172491, 172621, 'win', 'Jul / 26 / 2013', '/events/SFC-9-Striker-Fighting-Championship-9-38983')]"
143190,Wanderson Pantoja da Silva,172721,f,"[(172721, 115307, 'loss', 'Dec / 05 / 2015', '/events/Shooto-Brazil-60-49333'), (172721, 201605, 'loss', 'Oct / 03 / 2015', '/events/EFC-15-Eco-Fight-Championship-15-47585'), (172721, 22219, 'win', 'Apr / 18 / 2015', '/events/FA-Fatality-Arena-8-45719'), (172721, 23847, 'win', 'Dec / 14 / 2014', '/events/Elite-MMA-Military-Martial-Arts-42679'), (172721, 83531, 'win', 'Jul / 12 / 2014', '/events/Gladiadores-MMA-3-Gilbertinho-vs-Titan-39031')]"
143262,Wesley Ribeiro de Oliveira,172793,f,"[(172793, 160339, 'loss', 'Apr / 11 / 2015', '/events/Rangel-Farias-Training-Center-Barracao-da-Luta-18-46525'), (172793, 118095, 'loss', 'Jul / 26 / 2014', '/events/SHC-Strikers-House-Cup-39-39039')]"
143410,Horacio Gutierrez,172941,f,"[(172941, 78898, 'loss', 'Aug / 06 / 2016', '/events/UFC-Fight-Night-92-Rodriguez-vs-Caceres-52851'), (172941, 129351, 'loss', 'Nov / 21 / 2015', '/events/UFC-Fight-Night-78-Magny-vs-Gastelum-42241'), (172941, 175673, 'loss', 'Nov / 08 / 2014', '/events/HFC-22-Hoosier-Fight-Club-22-41377'), (172941, 169425, 'win', 'Oct / 11 / 2014', '/events/APFC-17-American-Predator-Fighting-Championships-17-39687'), (172941, 172943, 'win', 'May / 31 / 2014', '/events/XFO-51-Xtreme-Fighting-Organization-51-39053')]"
143446,Stefan Rosa,172977,f,"[(172977, 87561, 'win', 'May / 14 / 2016', '/events/Brace-40-Brace-for-War-40-51385'), (172977, 123999, 'NC', 'Nov / 21 / 2015', '/events/Brace-37-2015-Australian-Championship-Grand-Final-46897'), (172977, 108787, 'win', 'Jul / 18 / 2015', '/events/HFS-Hex-Fight-Series-3-46739'), (172977, 68104, 'loss', 'Apr / 18 / 2015', '/events/BFW-33-Brace-33-43447')]"
143528,Muller da Silva Couto,173059,f,"[(173059, 218191, 'win', 'May / 13 / 2016', '/events/RFC-Revelation-Fighting-Championship-4-52057'), (173059, 65082, 'loss', 'Jan / 29 / 2016', '/events/RFC-Revelation-Fighting-Championship-3-50129'), (173059, 110153, 'win', 'Dec / 12 / 2015', '/events/FF-Fusion-Fight-49169'), (173059, 216521, 'win', 'Dec / 03 / 2015', '/events/SMF-Salvaterra-Marajo-Fight-3-50215'), (173059, 210065, 'win', 'Nov / 13 / 2015', '/events/RFC-Revelation-Fighting-Championship-2-48615'), (173059, 192309, 'win', 'Sep / 19 / 2015', '/events/SBBF-Super-Bad-Boys-Fight-4-47887'), (173059, 106259, 'win', 'Sep / 19 / 2015', '/events/SPF-Super-Pitbull-Fight-50343'), (173059, 204071, 'loss', 'Aug / 15 / 2015', '/events/AF-Arena-Fight-7-47279'), (173059, 218187, 'win', 'Aug / 08 / 2015', '/events/MFC-Mixed-Fight-Championship-50673'), (173059, 133009, 'win', 'Jul / 23 / 2015', '/events/HF-Hard-Fight-50339'), (173059, 216011, 'win', 'Jul / 15 / 2015', '/events/SMF-Salvaterra-Marajo-Fight-2-50213'), (173059, 0, 'win', 'Jun / 26 / 2015', '/events/Sparta-Fight-MMA-2-Marituba-vs-Salinas-46455'), (173059, 218125, 'win', 'May / 29 / 2015', '/events/AFC-Adrenalina-Fight-Championship-13-50661'), (173059, 217753, 'win', 'May / 09 / 2015', '/events/PF-Porto-Fight-6-45503'), (173059, 16131, 'loss', 'Apr / 25 / 2015', '/events/Monster-FC-Monster-Fighting-Championship-45725'), (173059, 192035, 'win', 'Feb / 04 / 2015', '/events/MPFC-Mr-Prime-Fighter-Champion-2-44563'), (173059, 33124, 'win', 'Dec / 11 / 2014', '/events/JOF-Jurunense-Open-Fight-MMA-10-50091'), (173059, 164547, 'loss', 'Nov / 13 / 2014', '/events/Coalizao-Fight-4-Mondragon-vs-Gallotti-41347'), (173059, 170087, 'loss', 'Aug / 07 / 2014', '/events/Coalizao-Fight-Coalizao-Fight-Night-39123')]"
143688,Preston Parsons,173219,f,"[(173219, 221417, 'win', 'Jun / 10 / 2016', '/events/Titan-FC-39-Cavalcante-vs-Healy-52709'), (173219, 80300, 'win', 'May / 07 / 2016', '/events/House-of-Fame-5-Resurrection-Day-52121'), (173219, 176179, 'loss', 'Jul / 10 / 2015', '/events/House-of-Fame-3-Riverside-Beatdown-46855'), (173219, 179545, 'win', 'Mar / 13 / 2015', '/events/House-of-Fame-2-Nations-Collide-USA-vs-Cuba-41643'), (173219, 144217, 'win', 'Sep / 06 / 2014', '/events/House-of-Fame-A-New-Dawn-39155')]"
143692,Victor Rico,173223,f,"[(173223, 112097, 'loss', 'Aug / 04 / 2016', '/events/TPF-28-Tachi-Palace-Fights-28-53177')]"
144192,Yasuhiro Kawamura,173723,f,"[(173723, 148949, 'win', 'Jun / 12 / 2016', '/events/Pancrase-278-48377'), (173723, 101573, 'win', 'Mar / 13 / 2016', '/events/Pancrase-276-48373'), (173723, 75041, 'win', 'Nov / 01 / 2015', '/events/Pancrase-271-47245'), (173723, 118109, 'win', 'Jul / 05 / 2015', '/events/Pancrase-268-45369'), (173723, 173807, 'loss', 'Mar / 15 / 2015', '/events/Pancrase-265-43471'), (173723, 82274, 'loss', 'Feb / 01 / 2015', '/events/Pancrase-264-42061'), (173723, 106789, 'win', 'Oct / 05 / 2014', '/events/Pancrase-261-38651'), (173723, 148423, 'win', 'Jul / 13 / 2014', '/events/Pancrase-Pancrase-Gate-12th-Chance-38727'), (173723, 108485, 'win', 'Jul / 13 / 2014', '/events/Pancrase-Pancrase-Gate-12th-Chance-38727')]"
144706,Ivan Strydom,174237,f,"[(174237, 171643, 'loss', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (174237, 203763, 'loss', 'Nov / 07 / 2015', '/events/EFC-Extreme-Fighting-Championship-45-49181'), (174237, 98301, 'loss', 'Aug / 07 / 2014', '/events/EFC-Extreme-Fighting-Championship-32-38259')]"
144722,Katsumi Osaki,174253,f,"[(174253, 55402, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (174253, 43548, 'loss', 'Nov / 30 / 2014', '/events/DXFC-Demolition-Premium-Demolition-22-41121')]"
144936,Adam Smulski,174467,f,"[(174467, 0, 'loss', 'Mar / 19 / 2016', '/events/SWJ-3-Jawor-vs-Poland-51357'), (174467, 220393, 'win', 'Mar / 12 / 2016', '/events/Soul-FC-4-Medynski-vs-Gabara-49951'), (174467, 193269, 'loss', 'Sep / 19 / 2015', '/events/WFMC-Pro-Fight-4-48209'), (174467, 110659, 'draw', 'Nov / 29 / 2014', '/events/JGCS-Jelenia-Gora-Charity-Show-3-44183'), (174467, 190471, 'win', 'Oct / 11 / 2014', '/events/WFMC-Pro-Fight-3-44185'), (174467, 174465, 'win', 'Feb / 01 / 2014', '/events/WFMC-Pro-2-39441'), (174467, 31110, 'loss', 'Apr / 20 / 2008', '/events/BS-Baltic-Storm-3-7294')]"
145038,Quemuel Ottoni,174569,f,"[(174569, 104441, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (174569, 224511, 'win', 'Oct / 24 / 2015', '/events/JF-Jungle-Fight-82-47859'), (174569, 38501, 'win', 'Aug / 22 / 2015', '/events/JF-Jungle-Fight-80-46859'), (174569, 170267, 'win', 'Nov / 29 / 2014', '/events/JF-Jungle-Fight-74-41265'), (174569, 165819, 'win', 'Aug / 09 / 2014', '/events/Jungle-Fight-72-Jungle-Community-Sao-Paulo-39051')]"
145042,Lucas Jesus do Nascimento,174573,f,"[(174573, 204617, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (174573, 24956, 'NC', 'Aug / 09 / 2014', '/events/Jungle-Fight-72-Jungle-Community-Sao-Paulo-39051')]"
145134,Jarred Brooks,174665,f,"[(174665, 31141, 'win', 'Apr / 29 / 2016', '/events/PC-MMA-Pinnacle-Combat-23-51935'), (174665, 77949, 'win', 'Mar / 12 / 2016', '/events/WFCA-16-Grand-Prix-Akhmat-51035'), (174665, 23226, 'win', 'Feb / 07 / 2016', '/events/WSOFGC-2-World-Series-of-Fighting-Global-Championship-Japan-1-48941'), (174665, 169143, 'win', 'Oct / 29 / 2015', '/events/House-of-Fame-4-Florida-vs-Georgia-48901'), (174665, 57036, 'win', 'Mar / 28 / 2015', '/events/MFL-37-Michiana-Fight-League-37-43895'), (174665, 71119, 'win', 'Jan / 30 / 2015', '/events/Alpha-One-Sports-IT-Fight-Series-30-43745'), (174665, 172957, 'win', 'Nov / 21 / 2014', '/events/LOF-55-Legends-of-Fighting-55-41883'), (174665, 72149, 'win', 'Sep / 19 / 2014', '/events/AFC-Absolute-Fighting-Championship-22-39661'), (174665, 151367, 'win', 'Aug / 09 / 2014', '/events/Xplode-Fight-Series-Lock-Down-33763')]"
145184,Bi Nguyen,174715,f,"[(174715, 64707, 'win', 'Jul / 01 / 2016', '/events/LFC-57-Legacy-Fighting-Championship-57-52473')]"
145394,Lucas     Oliveira,174925,f,"[(174925, 163487, 'loss', 'Jul / 29 / 2016', '/events/Paulao-Fight-22-Years-53609'), (174925, 190095, 'win', 'Feb / 08 / 2015', '/events/CPG-MMA-3-Championship-Ponta-Grossa-3-43983'), (174925, 167387, 'loss', 'Oct / 25 / 2014', '/events/SHC-Strikers-House-Cup-43-42049'), (174925, 171937, 'win', 'Sep / 06 / 2014', '/events/PF-Paulao-Fight-2014-39003')]"
146108,Kizaemon Saiga,175639,f,"[(175639, 2276, 'loss', 'Dec / 29 / 2015', '/events/Rizin-FF-Saraba-no-Utake-48357'), (175639, 58002, 'win', 'Feb / 01 / 2015', '/events/Pancrase-264-42061'), (175639, 22672, 'win', 'Oct / 05 / 2014', '/events/Pancrase-261-38651')]"
146118,Takuya Takahashi,175649,f,"[(175649, 201119, 'loss', 'Aug / 07 / 2016', '/events/Zst-Zst-52-Swat-154-53075'), (175649, 61491, 'win', 'Jun / 19 / 2016', '/events/Zst-Swat-153-52281'), (175649, 49360, 'win', 'Apr / 17 / 2016', '/events/Zst-Zst-50-51587'), (175649, 82966, 'win', 'Oct / 18 / 2015', '/events/Zst-Zst-48-44403'), (175649, 133311, 'loss', 'Aug / 23 / 2015', '/events/Zst-Zst-Challenge-145-44393'), (175649, 194785, 'win', 'Jul / 12 / 2015', '/events/Zst-Zst-Challenge-143-44387'), (175649, 200807, 'win', 'May / 24 / 2015', '/events/Zst-Zst-Challenge-141-44381'), (175649, 78910, 'draw', 'Mar / 15 / 2015', '/events/Zst-Zst-Challenge-138-44373'), (175649, 190995, 'win', 'Feb / 22 / 2015', '/events/Zst-Zst-Challenge-137-44371'), (175649, 82966, 'loss', 'Sep / 14 / 2014', '/events/Zst-Swat-56-38683'), (175649, 91393, 'win', 'Aug / 31 / 2014', '/events/Zst-Zst-42-38689')]"
146132,Joseph Fulk,175663,f,"[(175663, 101945, 'loss', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809'), (175663, 98131, 'win', 'Jan / 30 / 2016', '/events/Walkout-FC-1-Champions-Crowned-50419'), (175663, 75744, 'loss', 'Jul / 18 / 2015', '/events/Titan-FC-34-Healy-vs-Edwards-46343'), (175663, 96211, 'win', 'Nov / 22 / 2014', '/events/Shamrock-FC-Destruction-41061'), (175663, 77745, 'win', 'Jul / 26 / 2014', '/events/BFC-Blackout-Fighting-Championship-24-39319'), (175663, 145989, 'loss', 'Jun / 07 / 2014', '/events/BFC-Blackout-Fighting-Championship-23-41021'), (175663, 184411, 'win', 'Nov / 23 / 2013', '/events/BFC-Blackout-Fighting-Championship-15-42563'), (175663, 75740, 'loss', 'Sep / 14 / 2013', '/events/CCC-Capital-City-Combat-11-39863')]"
146204,Salamu Abdurahmanov,175735,f,"[(175735, 5434, 'win', 'Jun / 11 / 2016', '/events/WFCA-23-Grand-Prix-Akhmat-52929'), (175735, 58617, 'win', 'Apr / 09 / 2016', '/events/WFCA-17-Grand-Prix-Akhmat-51629'), (175735, 8761, 'loss', 'Dec / 26 / 2015', '/events/WFCA-13-Grozny-Battle-49723'), (175735, 9333, 'win', 'Aug / 22 / 2015', '/events/WFCA-6-Grozny-Battle-47493'), (175735, 76625, 'win', 'Jun / 13 / 2015', '/events/WFCA-3-Grozny-Battle-46471'), (175735, 86728, 'win', 'Mar / 14 / 2015', '/events/WFCA-1-Grozny-Battle-44581'), (175735, 127557, 'win', 'Nov / 14 / 2014', '/events/ACB-11-Vol-1-41833'), (175735, 170787, 'win', 'Oct / 04 / 2014', '/events/ACB-10-Coliseum-Time-39917'), (175735, 0, 'win', 'Jun / 27 / 2013', '/events/RadMer-4-2-Round-49305')]"
146230,Jesdan dela Pena,175761,f,"[(175761, 229079, 'loss', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (175761, 181637, 'loss', 'Mar / 19 / 2016', '/events/UGB-MMA-Championship-14-Affliction-51213')]"
146338,Chan Rothana,175869,f,"[(175869, 214849, 'loss', 'Aug / 13 / 2016', '/events/One-Championship-45-Heroes-of-the-World-53723'), (175869, 136719, 'win', 'Dec / 05 / 2015', '/events/One-Championship-35-Kingdom-of-Khmer-48835'), (175869, 51148, 'win', 'Mar / 13 / 2015', '/events/One-Championship-25-Age-of-Champions-43625'), (175869, 136719, 'loss', 'Sep / 12 / 2014', '/events/One-FC-20-Rise-of-the-Kingdom-38579'), (175869, 137313, 'win', 'Sep / 12 / 2014', '/events/One-FC-20-Rise-of-the-Kingdom-38579'), (175869, 171227, 'win', 'Jul / 19 / 2014', '/events/Bayon-Khmer-MMA-BKM-39191')]"
146418,Paul Franchi,175949,f,"[(175949, 131827, 'loss', 'Apr / 16 / 2016', '/events/Brace-39-Christakos-vs-Manderson-51383'), (175949, 196547, 'win', 'May / 23 / 2015', '/events/BFW-34-Brace-34-44103'), (175949, 65793, 'win', 'Mar / 21 / 2015', '/events/Storm-MMA-Storm-Damage-6-44897'), (175949, 13349, 'loss', 'Aug / 30 / 2014', '/events/Storm-MMA-Storm-Damage-5-39609'), (175949, 175947, 'win', 'Aug / 30 / 2014', '/events/Storm-MMA-Storm-Damage-5-39609')]"
146572,Pat McCrohan,176103,f,"[(176103, 96299, 'loss', 'Aug / 12 / 2016', '/events/CES-MMA-37-Summer-Gold-53879'), (176103, 107891, 'win', 'Jan / 08 / 2016', '/events/Classic-Entertainment-and-Sports-CES-MMA-32-49761'), (176103, 81015, 'win', 'Oct / 30 / 2015', '/events/Classic-Entertainment-and-Sports-CES-MMA-31-47895')]"
146686,Chauncey Foxworth,176217,f,"[(176217, 126971, 'loss', 'Aug / 06 / 2016', '/events/CFFC-60-Webb-vs-Steele-53383'), (176217, 146637, 'loss', 'Jan / 23 / 2016', '/events/WSOF-27-Firmino-vs-Fodor-49605'), (176217, 138013, 'win', 'Oct / 24 / 2015', '/events/OTCMMA-Off-the-Chain-MMA-10-49117')]"
146930,Kritsada Kongsrichai,176461,f,"[(176461, 154651, 'loss', 'Aug / 13 / 2016', '/events/One-Championship-45-Heroes-of-the-World-53723'), (176461, 207051, 'win', 'May / 27 / 2016', '/events/One-Championship-43-Kingdom-of-Champions-49623'), (176461, 219371, 'win', 'Mar / 19 / 2016', '/events/FMD-Full-Metal-Dojo-9-to-Live-and-Die-in-Bangkok-50583'), (176461, 148583, 'win', 'Aug / 22 / 2015', '/events/FMD-Full-Metal-Dojo-6-For-Those-About-To-Rock-47281'), (176461, 83767, 'loss', 'Mar / 06 / 2015', '/events/Sena-Combat-Pattaya-Fight-Night-44733'), (176461, 169253, 'win', 'Nov / 22 / 2014', '/events/FMD-Full-Metal-Dojo-3-No-Sleep-Til-Bangkok-41207'), (176461, 175233, 'loss', 'Aug / 23 / 2014', '/events/FMD-Full-Metal-Dojo-2-Protect-Your-Neck-39283')]"
146958,Martyn Harris,176489,f,"[(176489, 140477, 'loss', 'Feb / 06 / 2016', '/events/UCMMA-46-Ultimate-Challenge-MMA-46-50497'), (176489, 169963, 'win', 'Sep / 27 / 2015', '/events/LFC-5-Night-of-Champions-47085'), (176489, 130331, 'win', 'Jun / 28 / 2015', '/events/LFC-4-Warriors-Collide-47083'), (176489, 90251, 'loss', 'Dec / 14 / 2014', '/events/LFC-2-Xmas-Beatdown-47079')]"
147198,Neil Larano,176729,f,"[(176729, 132987, 'loss', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761')]"
147366,Rodrigo Andrade da Silva,176897,f,"[(176897, 229345, 'loss', 'Jul / 16 / 2016', '/events/NP-Fight-Night-2-Elite-53673'), (176897, 86455, 'loss', 'May / 14 / 2016', '/events/AFF-Arena-Fire-Fight-Championship-4-52169'), (176897, 225221, 'win', 'Apr / 16 / 2016', '/events/MF-Magal-Fight-1-51749'), (176897, 176895, 'loss', 'Oct / 04 / 2014', '/events/AFF-Arena-Fire-Fight-Championship-40431')]"
147720,Lyle Karam,177251,f,"[(177251, 199985, 'win', 'Apr / 22 / 2016', '/events/EFC-Extreme-Fighting-Championship-48-51913'), (177251, 154225, 'win', 'Jul / 11 / 2015', '/events/EFC-Extreme-Fighting-Championship-41-46307'), (177251, 149815, 'win', 'Feb / 21 / 2015', '/events/EFC-Extreme-Fighting-Championship-37-42727'), (177251, 177249, 'win', 'Oct / 02 / 2014', '/events/EFC-Extreme-Fighting-Championship-34-39393')]"
149372,Pan Hui,178903,f,"[(178903, 216439, 'win', 'Mar / 06 / 2016', '/events/Deep-Jewels-11-49923'), (178903, 207261, 'loss', 'Nov / 23 / 2015', '/events/Deep-Jewels-10-47839'), (178903, 164695, 'win', 'Nov / 03 / 2014', '/events/Deep-Jewels-6-40325')]"
